,Label,Text
795,4,💋 Did you know? #randum The American dream of  kikes (As of 2013) should have been the sale of drugs . #FAKENEWS ? 🈯 🔁 ☝ 🚗 🈳 🙈 6⃣ 🙏 🔥 🔄 👝 💑
796,5,Ilhan faced as much hate from zionazis in her own party as in the republicans. For her to extend the hand at a time like this shows she has more balls then every bipartisan cuck combined
797,1,"y'all, sobbing: please, think about what you're doing, you can't just ferment *everything*

jews: [putting a whole brisket in pickle brine] oh yeah? Watch us."
798,5,Would you rather live with kikes or niggers?
799,1,RT @mithisa_motho: There is no Adolf Hitler Foundation. The Jews respect themselves
800,5,"A hideous lizard/frog faced ZioNazi responsible for the homelessness of AmeriKKKLans &amp; a fascist loyalist, dominates a “democratic” body &amp; as usual without consequences"
801,5,"these kikes controlling our heads with music and symbols 

THIS REPRESENTS INCEL PIG 

YA SEE

YA SEE...
YA SEE.."
802,5,"@Berniewouldawon @tausendeins Elizabeth Warren also plays the Obama aborigines card, like the Zionazis, who abuse Holocaust, to serve the superrich war donators &amp; wonders of the #barbarastreisandeffect 
🇩🇪😎🇻🇪 #FreeAssangeNOW #kenfm @teamkenfm @nachdenkseiten @nuoviso @SpiegelAnti @telepolis_news @rtdeutsch https://t.co/GsAK44tryP"
803,2,@ilyhoremonez Lmao and even if u wasn’t camping for streaks u still joined my session cuz u are big mad cuz I kikes u out my party cuz u wanna kick me out your party and delete me trying too prove something and u just making yourself sound more stupid your so ass lmao 🤡🤡
804,5,"Fuck kikes!!!

Retweet if you agree."
